MFN,Code,TITRE/DOSSIER,CONTENU,ANA. DIPLOM.,DATE EXTREME,ANNEE,PASSAGE GED,SORT FINAL,OBSERVATIONS
02352,0740/STO,STOCKAGE DES PRODUITS PETROLIERS : FICHE DE RECEPTION DES P.P PAR JOUR DU DEPOT DE BINGO,"RECEPTION, PRODUITS PETROLIERS, PRODUIT LIQUIDE, COMPTA-STCOK, DEPOT BINGO","(FICHE DE RECEPTION, BON)",DU 21 AU 25 AVRIL 2021,,OUI,CONSERVATION,"FICHE DE RECEPTION DES PRODUITS BLANC RO1, RO2... DU COMPTA STOCK"
02353,0741/STO,STOCKAGE DES PRODUITS PETROLIERS : FICHE DE RECEPTION DES P.P PAR JOUR DU DEPOT DE BINGO,"RECEPTION, PRODUITS PETROLIERS, PRODUIT LIQUIDE, COMPTA-STCOK, DEPOT BINGO","(FICHE DE RECEPTION, BON)",DU 26 AU 30 AVRIL 2021,,OUI,CONSERVATION,"FICHE DE RECEPTION DES PRODUITS BLANC RO1, RO2... DU COMPTA STOCK"
02354,0742/STO,STOCKAGE DES PRODUITS PETROLIERS : FICHE DE RECEPTION DES P.P PAR JOUR DU DEPOT DE BINGO,"RECEPTION, PRODUITS PETROLIERS, PRODUIT LIQUIDE, COMPTA-STCOK, DEPOT BINGO","(FICHE DE RECEPTION, BON)",DU 01 AU 05 MAI 2021,,OUI,CONSERVATION,"FICHE DE RECEPTION DES PRODUITS BLANC RO1, RO2... DU COMPTA STOCKDOSSIERS DU 01-02 MAI 2021 ABSENTS DANS LE FOND A INSERER APRES TRANSFERT"
02355,0743/STO,STOCKAGE DES PRODUITS PETROLIERS : FICHE DE RECEPTION DES P.P PAR JOUR DU DEPOT DE BINGO,"RECEPTION, PRODUITS PETROLIERS, PRODUIT LIQUIDE, COMPTA-STCOK, DEPOT BINGO","(FICHE DE RECEPTION, BON)",DU 06 AU 10 MAI 2021,,OUI,CONSERVATION,"FICHE DE RECEPTION DES PRODUITS BLANC RO1, RO2... DU COMPTA STOCK"
02356,0744/STO,STOCKAGE DES PRODUITS PETROLIERS : FICHE DE RECEPTION DES P.P PAR JOUR DU DEPOT DE BINGO,"RECEPTION, PRODUITS PETROLIERS, PRODUIT LIQUIDE, COMPTA-STCOK, DEPOT BINGO","(FICHE DE RECEPTION, BON)",DU 11 AU 16 MAI 2021,,OUI,CONSERVATION,"FICHE DE RECEPTION DES PRODUITS BLANC RO1, RO2... DU COMPTA STOCK"
02357,0745/STO,STOCKAGE DES PRODUITS PETROLIERS : FICHE DE RECEPTION DES P.P PAR JOUR DU DEPOT DE BINGO,"RECEPTION, PRODUITS PETROLIERS, PRODUIT LIQUIDE, COMPTA-STCOK, DEPOT BINGO","(FICHE DE RECEPTION, BON)",DU 17 AU 20 MAI 2021,,OUI,CONSERVATION,"FICHE DE RECEPTION DES PRODUITS BLANC RO1, RO2... DU COMPTA STOCK"
02358,0746/STO,STOCKAGE DES PRODUITS PETROLIERS : FICHE DE RECEPTION DES P.P PAR JOUR DU DEPOT DE BINGO,"RECEPTION, PRODUITS PETROLIERS, PRODUIT LIQUIDE, COMPTA-STCOK, DEPOT BINGO","(FICHE DE RECEPTION, BON)",DU 21 AU 25 MAI 2021,,OUI,CONSERVATION,"FICHE DE RECEPTION DES PRODUITS BLANC RO1, RO2... DU COMPTA STOCK"
02359,0747/STO,STOCKAGE DES PRODUITS PETROLIERS : FICHE DE RECEPTION DES P.P PAR JOUR DU DEPOT DE BINGO,"RECEPTION, PRODUITS PETROLIERS, PRODUIT LIQUIDE, COMPTA-STCOK, DEPOT BINGO","(FICHE DE RECEPTION, BON)",DU 26 AU 31 MAI 2021,,OUI,CONSERVATION,"FICHE DE RECEPTION DES PRODUITS BLANC RO1, RO2... DU COMPTA STOCK"
02360,0748/STO,STOCKAGE DES PRODUITS PETROLIERS : FICHE DE RECEPTION DES P.P PAR JOUR DU DEPOT DE BINGO,"RECEPTION, PRODUITS PETROLIERS, PRODUIT LIQUIDE, COMPTA-STCOK, DEPOT BINGO","(FICHE DE RECEPTION, BON)",DU 01 AU 04 JUIN 2021,,OUI,CONSERVATION,"FICHE DE RECEPTION DES PRODUITS BLANC RO1, RO2... DU COMPTA STOCK"
02361,0749/STO,STOCKAGE DES PRODUITS PETROLIERS : FICHE DE RECEPTION DES P.P PAR JOUR DU DEPOT DE BINGO,"RECEPTION, PRODUITS PETROLIERS, PRODUIT LIQUIDE, COMPTA-STCOK, DEPOT BINGO","(FICHE DE RECEPTION, BON)",DU 05 AU 08 JUIN 2021,,OUI,CONSERVATION,"FICHE DE RECEPTION DES PRODUITS BLANC RO1, RO2... DU COMPTA STOCK"
02362,0750/STO,STOCKAGE DES PRODUITS PETROLIERS : FICHE DE RECEPTION DES P.P PAR JOUR DU DEPOT DE BINGO,"RECEPTION, PRODUITS PETROLIERS, PRODUIT LIQUIDE, COMPTA-STCOK, DEPOT BINGO","(FICHE DE RECEPTION, BON)",DU 09 AU 11 JUIN 2021,,OUI,CONSERVATION,"FICHE DE RECEPTION DES PRODUITS BLANC RO1, RO2... DU COMPTA STOCK"
02363,0751/STO,STOCKAGE DES PRODUITS PETROLIERS : FICHE DE RECEPTION DES P.P PAR JOUR DU DEPOT DE BINGO,"RECEPTION, PRODUITS PETROLIERS, PRODUIT LIQUIDE, COMPTA-STCOK, DEPOT BINGO","(FICHE DE RECEPTION, BON)",DU 14 AU 17 JUIN 2021,,OUI,CONSERVATION,"FICHE DE RECEPTION DES PRODUITS BLANC RO1, RO2... DU COMPTA STOCK"
02364,0752/STO,STOCKAGE DES PRODUITS PETROLIERS : FICHE DE RECEPTION DES P.P PAR JOUR DU DEPOT DE BINGO,"RECEPTION, PRODUITS PETROLIERS, PRODUIT LIQUIDE, COMPTA-STCOK, DEPOT BINGO","(FICHE DE RECEPTION, BON)",DU 18 AU 22 JUIN 2021,,OUI,CONSERVATION,"FICHE DE RECEPTION DES PRODUITS BLANC RO1, RO2... DU COMPTA STOCK"
02365,0753/STO,STOCKAGE DES PRODUITS PETROLIERS : FICHE DE RECEPTION DES P.P PAR JOUR DU DEPOT DE BINGO,"RECEPTION, PRODUITS PETROLIERS, PRODUIT LIQUIDE, COMPTA-STCOK, DEPOT BINGO","(FICHE DE RECEPTION, BON)",DU 23 AU 26 JUIN 2021,,OUI,CONSERVATION,"FICHE DE RECEPTION DES PRODUITS BLANC RO1, RO2... DU COMPTA STOCK"
02366,0754/STO,STOCKAGE DES PRODUITS PETROLIERS : FICHE DE RECEPTION DES P.P PAR JOUR DU DEPOT DE BINGO,"RECEPTION, PRODUITS PETROLIERS, PRODUIT LIQUIDE, COMPTA-STCOK, DEPOT BINGO","(FICHE DE RECEPTION, BON)",DU 27 AU 30 JUIN 2021,,OUI,CONSERVATION,"FICHE DE RECEPTION DES PRODUITS BLANC RO1, RO2... DU COMPTA STOCK"
02367,0755/STO,STOCKAGE DES PRODUITS PETROLIERS : FICHE DE RECEPTION DES P.P PAR JOUR DU DEPOT DE BINGO,"RECEPTION, PRODUITS PETROLIERS, PRODUIT LIQUIDE, COMPTA-STCOK, DEPOT BINGO","(FICHE DE RECEPTION, BON)",1er FEVRIER  2013,2013,OUI,DESTRUCTION,"FICHE DE RECEPTION DES PRODUITS BLANC RO1, RO2... DU COMPTA STOCK"
00247,0240/LIV,LIVRAISON DES PRODUITS PETROLIERS:BORDEREAU DE LIVRAISON ROSE,"LIVRAISON, PRODUIT PETROLIER, PRODUIT BLANC, MOUVEMENT, DEPOT DE BINGO","(BORDEREAU DE LIVRAISON, BON DE CHARGEMENT)",04 FEVRIER  2013,2013,OUI,DESTRUCTION,
00248,0241/LIV,LIVRAISON DES PRODUITS PETROLIERS:BORDEREAU DE LIVRAISON ROSE,"LIVRAISON, PRODUIT PETROLIER, PRODUIT BLANC, MOUVEMENT, DEPOT DE BINGO","(BORDEREAU DE LIVRAISON, BON DE CHARGEMENT)",05 FEVRIER  2013,2013,OUI,DESTRUCTION,
00249,0242/LIV,LIVRAISON DES PRODUITS PETROLIERS:BORDEREAU DE LIVRAISON ROSE,"LIVRAISON, PRODUIT PETROLIER, PRODUIT BLANC, MOUVEMENT, DEPOT DE BINGO","(BORDEREAU DE LIVRAISON, BON DE CHARGEMENT)",06 FEVRIER  2013,2013,OUI,DESTRUCTION,
00250,0243/LIV,LIVRAISON DES PRODUITS PETROLIERS:BORDEREAU DE LIVRAISON ROSE,"LIVRAISON, PRODUIT PETROLIER, PRODUIT BLANC, MOUVEMENT, DEPOT DE BINGO","(BORDEREAU DE LIVRAISON, BON DE CHARGEMENT)",06 FEVRIER  2013,2013,OUI,DESTRUCTION,
PASSAGE GED   : OUI,SORT FINAL    : CONSERVATION,,,,,,,,
02368,0756/STO,STOCKAGE DES PRODUITS PETROLIERS : FICHE DE RECEPTION DES P.P PAR JOUR DU DEPOT DE BINGO,"RECEPTION, PRODUITS PETROLIERS, PRODUIT LIQUIDE, COMPTA-STCOK, DEPOT BINGO","(FICHE DE RECEPTION, BON)",DU 06 AU 10 JUILLET 2021,,OUI,CONSERVATION,"FICHE DE RECEPTION DES PRODUITS BLANC RO1, RO2... DU COMPTA STOCK"
02369,0757/STO,STOCKAGE DES PRODUITS PETROLIERS : FICHE DE RECEPTION DES P.P PAR JOUR DU DEPOT DE BINGO,"RECEPTION, PRODUITS PETROLIERS, PRODUIT LIQUIDE, COMPTA-STCOK, DEPOT BINGO","(FICHE DE RECEPTION, BON)",DU 12 AU 16 JUILLET 2021,,OUI,CONSERVATION,"FICHE DE RECEPTION DES PRODUITS BLANC RO1, RO2... DU COMPTA STOCK"
02370,0758/STO,STOCKAGE DES PRODUITS PETROLIERS : FICHE DE RECEPTION DES P.P PAR JOUR DU DEPOT DE BINGO,"RECEPTION, PRODUITS PETROLIERS, PRODUIT LIQUIDE, COMPTA-STCOK, DEPOT BINGO","(FICHE DE RECEPTION, BON)",DU 17 AU 23 JUILLET 2021,,OUI,CONSERVATION,"FICHE DE RECEPTION DES PRODUITS BLANC RO1, RO2... DU COMPTA STOCK"
02371,0759/STO,STOCKAGE DES PRODUITS PETROLIERS : FICHE DE RECEPTION DES P.P PAR JOUR DU DEPOT DE BINGO,"RECEPTION, PRODUITS PETROLIERS, PRODUIT LIQUIDE, COMPTA-STCOK, DEPOT BINGO","(FICHE DE RECEPTION, BON)",DU 24-27 JUILLET 2021,,OUI,CONSERVATION,"FICHE DE RECEPTION DES PRODUITS BLANC RO1, RO2... DU COMPTA STOCK"
02372,0760/STO,STOCKAGE DES PRODUITS PETROLIERS : FICHE DE RECEPTION DES P.P PAR JOUR DU DEPOT DE BINGO,"RECEPTION, PRODUITS PETROLIERS, PRODUIT LIQUIDE, COMPTA-STCOK, DEPOT BINGO","(FICHE DE RECEPTION, BON)",DU 28-31 JUILLET 2021,,OUI,CONSERVATION,"FICHE DE RECEPTION DES PRODUITS BLANC RO1, RO2... DU COMPTA STOCK"
02373,0761/STO,STOCKAGE DES PRODUITS PETROLIERS : FICHE DE RECEPTION DES P.P PAR JOUR DU DEPOT DE BINGO,"RECEPTION, PRODUITS PETROLIERS, PRODUIT LIQUIDE, COMPTA-STCOK, DEPOT BINGO","(FICHE DE RECEPTION, BON)",DU 02-06 AOUT 2021,,OUI,CONSERVATION,"FICHE DE RECEPTION DES PRODUITS BLANC RO1, RO2... DU COMPTA STOCK"
02374,0762/STO,STOCKAGE DES PRODUITS PETROLIERS : FICHE DE RECEPTION DES P.P PAR JOUR DU DEPOT DE BINGO,"RECEPTION, PRODUITS PETROLIERS, PRODUIT LIQUIDE, COMPTA-STCOK, DEPOT BINGO","(FICHE DE RECEPTION, BON)",DU 07-11 AOUT 2021,,OUI,CONSERVATION,"FICHE DE RECEPTION DES PRODUITS BLANC RO1, RO2... DU COMPTA STOCK"
02375,0763/STO,STOCKAGE DES PRODUITS PETROLIERS : FICHE DE RECEPTION DES P.P PAR JOUR DU DEPOT DE BINGO,"RECEPTION, PRODUITS PETROLIERS, PRODUIT LIQUIDE, COMPTA-STCOK, DEPOT BINGO","(FICHE DE RECEPTION, BON)",DU 12 AU 16 AOUT 2021,,OUI,CONSERVATION,"FICHE DE RECEPTION DES PRODUITS BLANC RO1, RO2... DU COMPTA STOCK"
02376,0764/STO,STOCKAGE DES PRODUITS PETROLIERS : FICHE DE RECEPTION DES P.P PAR JOUR DU DEPOT DE BINGO,"RECEPTION, PRODUITS PETROLIERS, PRODUIT LIQUIDE, COMPTA-STCOK, DEPOT BINGO","(FICHE DE RECEPTION, BON)",DU 17 AU 21 AOUT 2021,,OUI,CONSERVATION,"FICHE DE RECEPTION DES PRODUITS BLANC RO1, RO2... DU COMPTA STOCK"
02377,0765/STO,STOCKAGE DES PRODUITS PETROLIERS : FICHE DE RECEPTION DES P.P PAR JOUR DU DEPOT DE BINGO,"RECEPTION, PRODUITS PETROLIERS, PRODUIT LIQUIDE, COMPTA-STCOK, DEPOT BINGO","(FICHE DE RECEPTION, BON)",DU 22 AU 26 AOUT 2021,,OUI,CONSERVATION,"FICHE DE RECEPTION DES PRODUITS BLANC RO1, RO2... DU COMPTA STOCK"
02378,0766/STO,STOCKAGE DES PRODUITS PETROLIERS : FICHE DE RECEPTION DES P.P PAR JOUR DU DEPOT DE BINGO,"RECEPTION, PRODUITS PETROLIERS, PRODUIT LIQUIDE, COMPTA-STCOK, DEPOT BINGO","(FICHE DE RECEPTION, BON)",DU 27 AU 31 AOUT 2021,,OUI,CONSERVATION,"FICHE DE RECEPTION DES PRODUITS BLANC RO1, RO2... DU COMPTA STOCK"
02379,0767/STO,STOCKAGE DES PRODUITS PETROLIERS : FICHE DE RECEPTION DES P.P PAR JOUR DU DEPOT DE BINGO,"RECEPTION, PRODUITS PETROLIERS, PRODUIT LIQUIDE, COMPTA-STCOK, DEPOT BINGO","(FICHE DE RECEPTION, BON)",DU 01 AU 05 SEPTEMBRE 2021,,OUI,CONSERVATION,"FICHE DE RECEPTION DES PRODUITS BLANC RO1, RO2... DU COMPTA STOCK"
02380,0768/STO,STOCKAGE DES PRODUITS PETROLIERS : FICHE DE RECEPTION DES P.P PAR JOUR DU DEPOT DE BINGO,"RECEPTION, PRODUITS PETROLIERS, PRODUIT LIQUIDE, COMPTA-STCOK, DEPOT BINGO","(FICHE DE RECEPTION, BON)",DU 08 AU 11 SEPTEMBRE 2021,,OUI,CONSERVATION,"FICHE DE RECEPTION DES PRODUITS BLANC RO1, RO2... DU COMPTA STOCK"
02381,0769/STO,STOCKAGE DES PRODUITS PETROLIERS : FICHE DE RECEPTION DES P.P PAR JOUR DU DEPOT DE BINGO,"RECEPTION, PRODUITS PETROLIERS, PRODUIT LIQUIDE, COMPTA-STCOK, DEPOT BINGO","(FICHE DE RECEPTION, BON)",DU 12 AU 16 SEPTEMBRE 2021,,OUI,CONSERVATION,"FICHE DE RECEPTION DES PRODUITS BLANC RO1, RO2... DU COMPTA STOCK"
02382,0770/STO,STOCKAGE DES PRODUITS PETROLIERS : FICHE DE RECEPTION DES P.P PAR JOUR DU DEPOT DE BINGO,"RECEPTION, PRODUITS PETROLIERS, PRODUIT LIQUIDE, COMPTA-STCOK, DEPOT BINGO","(FICHE DE RECEPTION, BON)",DU 17 AU 21 SEPTEMBRE 2021,,OUI,CONSERVATION,"FICHE DE RECEPTION DES PRODUITS BLANC RO1, RO2... DU COMPTA STOCK"
02383,0771/STO,STOCKAGE DES PRODUITS PETROLIERS : FICHE DE RECEPTION DES P.P PAR JOUR DU DEPOT DE BINGO,"RECEPTION, PRODUITS PETROLIERS, PRODUIT LIQUIDE, COMPTA-STCOK, DEPOT BINGO","(FICHE DE RECEPTION, BON)",DU 22 AU 25 SEPTEMBRE 2021,,OUI,CONSERVATION,"FICHE DE RECEPTION DES PRODUITS BLANC RO1, RO2... DU COMPTA STOCK"
02384,0772/STO,STOCKAGE DES PRODUITS PETROLIERS : FICHE DE RECEPTION DES P.P PAR JOUR DU DEPOT DE BINGO,"RECEPTION, PRODUITS PETROLIERS, PRODUIT LIQUIDE, COMPTA-STCOK, DEPOT BINGO","(FICHE DE RECEPTION, BON)",DU 27 AU 30 SEPTEMBRE 2021,,OUI,CONSERVATION,"FICHE DE RECEPTION DES PRODUITS BLANC RO1, RO2... DU COMPTA STOCK"
02385,0773/STO,STOCKAGE DES PRODUITS PETROLIERS : FICHE DE RECEPTION DES P.P PAR JOUR DU DEPOT DE BINGO,"RECEPTION, PRODUITS PETROLIERS, PRODUIT LIQUIDE, COMPTA-STCOK, DEPOT BINGO","(FICHE DE RECEPTION, BON)",DU 01 AU 05 OCTOBRE 2021,,OUI,CONSERVATION,"FICHE DE RECEPTION DES PRODUITS BLANC RO1, RO2... DU COMPTA STOCK"
02386,0774/STO,STOCKAGE DES PRODUITS PETROLIERS : FICHE DE RECEPTION DES P.P PAR JOUR DU DEPOT DE BINGO,"RECEPTION, PRODUITS PETROLIERS, PRODUIT LIQUIDE, COMPTA-STCOK, DEPOT BINGO","(FICHE DE RECEPTION, BON)",DU 06 AU 10 OCTOBRE 2021,,OUI,CONSERVATION,"FICHE DE RECEPTION DES PRODUITS BLANC RO1, RO2... DU COMPTA STOCK"
02387,0775/STO,STOCKAGE DES PRODUITS PETROLIERS : FICHE DE RECEPTION DES P.P PAR JOUR DU DEPOT DE BINGO,"RECEPTION, PRODUITS PETROLIERS, PRODUIT LIQUIDE, COMPTA-STCOK, DEPOT BINGO","(FICHE DE RECEPTION, BON)",DU 11 AU 15 OCTOBRE 2021,,OUI,CONSERVATION,"FICHE DE RECEPTION DES PRODUITS BLANC RO1, RO2... DU COMPTA STOCK"
02388,0776/STO,STOCKAGE DES PRODUITS PETROLIERS : FICHE DE RECEPTION DES P.P PAR JOUR DU DEPOT DE BINGO,"RECEPTION, PRODUITS PETROLIERS, PRODUIT LIQUIDE, COMPTA-STCOK, DEPOT BINGO","(FICHE DE RECEPTION, BON)",DU 16 AU 21 OCTOBRE 2021,,OUI,CONSERVATION,"FICHE DE RECEPTION DES PRODUITS BLANC RO1, RO2... DU COMPTA STOCK"
02389,0777/STO,STOCKAGE DES PRODUITS PETROLIERS : FICHE DE RECEPTION DES P.P PAR JOUR DU DEPOT DE BINGO,"RECEPTION, PRODUITS PETROLIERS, PRODUIT LIQUIDE, COMPTA-STCOK, DEPOT BINGO","(FICHE DE RECEPTION, BON)",DU 22 AU 26 OCTOBRE 2021,,OUI,CONSERVATION,"FICHE DE RECEPTION DES PRODUITS BLANC RO1, RO2... DU COMPTA STOCK"
02390,0778/STO,STOCKAGE DES PRODUITS PETROLIERS : FICHE DE RECEPTION DES P.P PAR JOUR DU DEPOT DE BINGO,"RECEPTION, PRODUITS PETROLIERS, PRODUIT LIQUIDE, COMPTA-STCOK, DEPOT BINGO","(FICHE DE RECEPTION, BON)",DU 27 AU 31 OCTOBRE 2021,,OUI,CONSERVATION,"FICHE DE RECEPTION DES PRODUITS BLANC RO1, RO2... DU COMPTA STOCK"
02391,0779/STO,STOCKAGE DES PRODUITS PETROLIERS : FICHE DE RECEPTION DES P.P PAR JOUR DU DEPOT DE BINGO,"RECEPTION, PRODUITS PETROLIERS, PRODUIT LIQUIDE, COMPTA-STCOK, DEPOT BINGO","(FICHE DE RECEPTION, BON)",DU 01 AU 05 NOVEMBRE 2021,,OUI,CONSERVATION,"FICHE DE RECEPTION DES PRODUITS BLANC RO1, RO2... DU COMPTA STOCK"
02392,0780/STO,STOCKAGE DES PRODUITS PETROLIERS : FICHE DE RECEPTION DES P.P PAR JOUR DU DEPOT DE BINGO,"RECEPTION, PRODUITS PETROLIERS, PRODUIT LIQUIDE, COMPTA-STCOK, DEPOT BINGO","(FICHE DE RECEPTION, BON)",DU 06 AU 10 NOVEMBRE 2021,,OUI,CONSERVATION,"FICHE DE RECEPTION DES PRODUITS BLANC RO1, RO2... DU COMPTA STOCK"
02393,0781/STO,STOCKAGE DES PRODUITS PETROLIERS : FICHE DE RECEPTION DES P.P PAR JOUR DU DEPOT DE BINGO,"RECEPTION, PRODUITS PETROLIERS, PRODUIT LIQUIDE, COMPTA-STCOK, DEPOT BINGO","(FICHE DE RECEPTION, BON)",DU 11 AU 14 NOVEMBRE 2021,,OUI,CONSERVATION,"FICHE DE RECEPTION DES PRODUITS BLANC RO1, RO2... DU COMPTA STOCK"
02394,0782/STO,STOCKAGE DES PRODUITS PETROLIERS : FICHE DE RECEPTION DES P.P PAR JOUR DU DEPOT DE BINGO,"RECEPTION, PRODUITS PETROLIERS, PRODUIT LIQUIDE, COMPTA-STCOK, DEPOT BINGO","(FICHE DE RECEPTION, BON)",DU 15 AU 18 NOVEMBRE 2021,,OUI,CONSERVATION,"FICHE DE RECEPTION DES PRODUITS BLANC RO1, RO2... DU COMPTA STOCK"
02395,0783/STO,STOCKAGE DES PRODUITS PETROLIERS : FICHE DE RECEPTION DES P.P PAR JOUR DU DEPOT DE BINGO,"RECEPTION, PRODUITS PETROLIERS, PRODUIT LIQUIDE, COMPTA-STCOK, DEPOT BINGO","(FICHE DE RECEPTION, BON)",DU 19 AU 23 NOVEMBRE 2021,,OUI,CONSERVATION,"FICHE DE RECEPTION DES PRODUITS BLANC RO1, RO2... DU COMPTA STOCK"
02396,0784/STO,STOCKAGE DES PRODUITS PETROLIERS : FICHE DE RECEPTION DES P.P PAR JOUR DU DEPOT DE BINGO,"RECEPTION, PRODUITS PETROLIERS, PRODUIT LIQUIDE, COMPTA-STCOK, DEPOT BINGO","(FICHE DE RECEPTION, BON)",DU 24 AU 27 NOVEMBRE 2021,,OUI,CONSERVATION,"FICHE DE RECEPTION DES PRODUITS BLANC RO1, RO2... DU COMPTA STOCK"
02397,0785/STO,STOCKAGE DES PRODUITS PETROLIERS : FICHE DE RECEPTION DES P.P PAR JOUR DU DEPOT DE BINGO,"RECEPTION, PRODUITS PETROLIERS, PRODUIT LIQUIDE, COMPTA-STCOK, DEPOT BINGO","(FICHE DE RECEPTION, BON)",DU 28-30/11 2021,,OUI,CONSERVATION,"FICHE DE RECEPTION DES PRODUITS BLANC RO1, RO2... DU COMPTA STOCK"
02398,0786/STO,STOCKAGE DES PRODUITS PETROLIERS : FICHE DE RECEPTION DES P.P PAR JOUR DU DEPOT DE BINGO DU 01 AU 04 DECEMBRE 2021,"RECEPTION, PRODUITS PETROLIERS, PRODUIT LIQUIDE, COMPTA-STCOK, DEPOT BINGO","(FICHE DE RECEPTION, BON)",01-04/12/2021,,OUI,CONSERVATION,"FICHE DE RECEPTION DES PRODUITS BLANC RO1, RO2... DU COMPTA STOCK"
02399,0787/STO,STOCKAGE DES PRODUITS PETROLIERS : FICHE DE RECEPTION DES P.P PAR JOUR DU DEPOT DE BINGO DU 05 AU 08 DECEMBRE 2021,"RECEPTION, PRODUITS PETROLIERS, PRODUIT LIQUIDE, COMPTA-STCOK, DEPOT BINGO","(FICHE DE RECEPTION, BON)",05-08/12/2021,,OUI,CONSERVATION,"FICHE DE RECEPTION DES PRODUITS BLANC RO1, RO2... DU COMPTA STOCK"
02400,0788/STO,STOCKAGE DES PRODUITS PETROLIERS : FICHE DE RECEPTION DES P.P PAR JOUR DU DEPOT DE BINGO DU 09 AU 13 DECEMBRE 2021,"RECEPTION, PRODUITS PETROLIERS, PRODUIT LIQUIDE, COMPTA-STCOK, DEPOT BINGO","(FICHE DE RECEPTION, BON)",09-13/12/2021,,OUI,CONSERVATION,"FICHE DE RECEPTION DES PRODUITS BLANC RO1, RO2... DU COMPTA STOCK"
02401,0789/STO,STOCKAGE DES PRODUITS PETROLIERS : FICHE DE RECEPTION DES P.P PAR JOUR DU DEPOT DE BINGO DU 14 AU 17 DECEMBRE 2021,"RECEPTION, PRODUITS PETROLIERS, PRODUIT LIQUIDE, COMPTA-STCOK, DEPOT BINGO","(FICHE DE RECEPTION, BON)",14-17/12/2021,,OUI,CONSERVATION,"FICHE DE RECEPTION DES PRODUITS BLANC RO1, RO2... DU COMPTA STOCK"
02402,0790/STO,STOCKAGE DES PRODUITS PETROLIERS : FICHE DE RECEPTION DES P.P PAR JOUR DU DEPOT DE BINGO DU 18 AU 21 DECEMBRE 2021,"RECEPTION, PRODUITS PETROLIERS, PRODUIT LIQUIDE, COMPTA-STCOK, DEPOT BINGO","(FICHE DE RECEPTION, BON)",18-21/12/2021,,OUI,CONSERVATION,"FICHE DE RECEPTION DES PRODUITS BLANC RO1, RO2... DU COMPTA STOCK"
02403,0791/STO,STOCKAGE DES PRODUITS PETROLIERS : FICHE DE RECEPTION DES P.P PAR JOUR DU DEPOT DE BINGO DU 22 AU 24 DECEMBRE 2021,"RECEPTION, PRODUITS PETROLIERS, PRODUIT LIQUIDE, COMPTA-STCOK, DEPOT BINGO","(FICHE DE RECEPTION, BON)",22-24/12/2021,,OUI,CONSERVATION,"FICHE DE RECEPTION DES PRODUITS BLANC RO1, RO2... DU COMPTA STOCK"
02404,0792/STO,STOCKAGE DES PRODUITS PETROLIERS : FICHE DE RECEPTION DES P.P PAR JOUR DU DEPOT DE BINGO DU 26 AU 27 DECEMBRE 2021,"RECEPTION, PRODUITS PETROLIERS, PRODUIT LIQUIDE, COMPTA-STCOK, DEPOT BINGO","(FICHE DE RECEPTION, BON)",26-27/12/2021,,OUI,CONSERVATION,"FICHE DE RECEPTION DES PRODUITS BLANC RO1, RO2... DU COMPTA STOCK"
02405,0793/STO,STOCKAGE DES PRODUITS PETROLIERS : BL RECEPTION GAZ BUTANE,"RECEPTION, GAZ BUTANE, DEPOT DE BINGO, COMPTA-STCOK",(BORDEREAU),DECADE I à III JANVIER 2021,,OUI,CONSERVATION,BL RECEPTION GAZ/COMPTA-STOCK
02406,00251,LIVRAISON DES PRODUITS PETROLIERS:BORDEREAU DE LIVRAISON ROSE,"LIVRAISON, PRODUIT PETROLIER, PRODUIT BLANC, MOUVEMENT, DEPOT DE BINGO","(BORDEREAU DE LIVRAISON, BON DE CHARGEMENT)",08 FEVRIER  2013,2013,OUI,DESTRUCTION,
00252,0245/LIV,LIVRAISON DES PRODUITS PETROLIERS:BORDEREAU DE LIVRAISON ROSE,"LIVRAISON, PRODUIT PETROLIER, PRODUIT BLANC, MOUVEMENT, DEPOT DE BINGO","(BORDEREAU DE LIVRAISON, BON DE CHARGEMENT)",11 FEVRIER  2013,2013,OUI,DESTRUCTION,
00253,0246/LIV,LIVRAISON DES PRODUITS PETROLIERS:BORDEREAU DE LIVRAISON ROSE,"LIVRAISON, PRODUIT PETROLIER, PRODUIT BLANC, MOUVEMENT, DEPOT DE BINGO","(BORDEREAU DE LIVRAISON, BON DE CHARGEMENT)",12 FEVRIER  2013,2013,OUI,DESTRUCTION,
00254,0247/LIV,LIVRAISON DES PRODUITS PETROLIERS:BORDEREAU DE LIVRAISON ROSE,"LIVRAISON, PRODUIT PETROLIER, PRODUIT BLANC, MOUVEMENT, DEPOT DE BINGO","(BORDEREAU DE LIVRAISON, BON DE CHARGEMENT)",13 FEVRIER  2013,2013,OUI,DESTRUCTION,
00255,0248/LIV,STOCKAGE DES PRODUITS PETROLIERS : BL RECEPTION GAZ BUTANE,"RECEPTION, GAZ BUTANE, DEPOT DE BINGO, COMPTA-STCOK",(BORDEREAU),"DECADE I, II, III FEVRIER 2021",,OUI,CONSERVATION,BL RECEPTION GAZ/COMPTA-STOCK
02407,0795/STO,STOCKAGE DES PRODUITS PETROLIERS : BL RECEPTION GAZ BUTANE,"RECEPTION, GAZ BUTANE, DEPOT DE BINGO, COMPTA-STCOK",(BORDEREAU),"DECADE I, II, III MARS 2021",,OUI,CONSERVATION,BL RECEPTION GAZ/COMPTA-STOCK
